"wave","response"
7590,0
7615,0
7640,0.00287983
7665,0.00590499
7690,0.0158406
7715,0.043346
7740,0.118708
7765,0.273693
7790,0.498287
7815,0.745021
7840,0.92057
7865,0.983676
7890,1
7915,0.992601
7940,0.9713
7965,0.961372
7990,0.963004
8015,0.963889
8040,0.967296
8065,0.948413
8090,0.879664
8115,0.74987
8140,0.537585
8165,0.322547
8190,0.158795
8215,0.068464
8240,0.0292329
8265,0.0130345
8290,0.00271042
8315,0.00276683
8340,0
8365,0
